3.57967	0.45612
3.58342	0.45999
3.58716	0.45999
3.59091	0.45435
3.59467	0.45274
3.59842	0.45515
3.60216	0.45332
3.6059	0.46247
3.60967	0.45986
3.61341	0.46318
3.61715	0.45069
3.62092	0.44235
3.62466	0.445
3.62841	0.45698
3.63215	0.45645
3.63591	0.44531
3.63965	0.44675
3.6434	0.45733
3.64714	0.45438
3.6509	0.45375
3.65465	0.4674
3.65839	0.4696
3.66213	0.45539
3.66589	0.45675
3.66964	0.46632
3.67338	0.45547
3.67712	0.44667
3.68088	0.44902
3.68462	0.45746
3.68837	0.44812
3.69213	0.44352
3.69587	0.44754
3.69961	0.44621
3.70335	0.43918
3.70711	0.4452
3.71085	0.44653
3.7146	0.44884
3.71834	0.44929
3.7221	0.44599
3.72584	0.44131
3.72958	0.43999
3.73332	0.43968
3.73708	0.44579
3.74082	0.4515
3.74456	0.4515
3.7483	0.4517
3.75206	0.44793
3.7558	0.45117
3.75954	0.45973
3.7633	0.45523
3.76704	0.45327
3.77078	0.45407
3.77452	0.45327
3.77827	0.45902
3.78201	0.4517
3.78575	0.44836
3.78949	0.45127
3.79325	0.44306
3.79699	0.44789
3.80073	0.44907
3.80447	0.45111
3.80822	0.44804
3.81196	0.43447
3.8157	0.44323
3.81944	0.45303
3.8232	0.46058
3.82693	0.46188
3.83067	0.4599
3.83443	0.46081
3.83817	0.45117
3.8419	0.45959
3.84564	0.47171
3.8494	0.47067
3.85313	0.46799
3.85687	0.46693
3.86061	0.47753
3.86436	0.49024
3.8681	0.49237
3.87184	0.49739
3.87557	0.487
3.87933	0.48572
3.88307	0.48845
3.8868	0.49407
3.89054	0.48478
3.89429	0.47375
3.89803	0.47127
3.90177	0.47573
3.90552	0.48663
3.90926	0.49041
3.91299	0.49213
3.91673	0.49154
3.92048	0.49264
3.92422	0.49352
3.92795	0.49584
3.93168	0.50026
3.93544	0.50506
3.93917	0.50642
3.94291	0.51328
3.94664	0.51505
3.9504	0.51344
3.95413	0.50554
3.95786	0.5166
3.96162	0.52489
3.96535	0.51582
3.96909	0.5093
3.97282	0.51504
3.97657	0.51378
3.9803	0.51441
3.98404	0.5113
3.98777	0.51825
3.99152	0.52726
3.99526	0.53389
3.99899	0.54172
4.00272	0.55634
4.00647	0.55001
4.01021	0.54913
4.01394	0.56221
4.01767	0.57777
4.02142	0.57908
4.02515	0.5779
4.02888	0.57394
4.03264	0.58452
4.03637	0.5829
4.0401	0.58476
4.04383	0.59516
4.04758	0.59329
4.05131	0.59162
4.05504	0.60223
4.05877	0.6056
4.06252	0.62235
4.06625	0.61793
4.06998	0.62454
4.07372	0.63341
4.07747	0.6323
4.0812	0.63246
4.08493	0.62919
4.08866	0.63419
4.09241	0.62926
4.09613	0.62192
4.09986	0.61609
4.10361	0.60833
4.10734	0.59879
4.11107	0.59368
4.1148	0.59149
4.11855	0.59481
4.12228	0.57334
4.12601	0.57016
4.12974	0.56644
4.13348	0.56734
4.13721	0.57359
4.14094	0.5804
4.14467	0.59222
4.14841	0.58822
4.15214	0.57837
4.15587	0.58359
4.1596	0.58739
4.16334	0.58464
4.16707	0.59431
4.1708	0.59508
4.17455	0.59222
4.17827	0.57444
4.182	0.56694
4.18573	0.57097
4.18947	0.57631
4.1932	0.5735
4.19693	0.57471
4.20065	0.56676
4.2044	0.56263
4.20812	0.56597
4.21185	0.56832
4.21558	0.58052
4.21932	0.58563
4.22305	0.58452
4.22677	0.59374
4.2305	0.59161
4.23424	0.59205
4.23797	0.59478
4.24169	0.59008
4.24544	0.6016
4.24916	0.59591
4.25289	0.58961
4.25661	0.59259
4.26035	0.57484
4.26408	0.56476
4.2678	0.57069
4.27153	0.56798
4.27527	0.56788
4.279	0.56025
4.28272	0.56761
4.28644	0.57567
4.29019	0.57683
4.29391	0.58559
4.29763	0.60003
4.30135	0.59978
4.3051	0.58936
4.30882	0.58215
4.31254	0.57583
4.31628	0.56855
4.32001	0.56024
4.32373	0.56195
4.32745	0.55204
4.33119	0.55856
4.33491	0.54986
4.33864	0.55772
4.34236	0.55483
4.3461	0.55369
4.34982	0.55573
4.35354	0.56777
4.35726	0.56271
4.361	0.57524
4.36472	0.57137
4.36845	0.5814
4.37217	0.57368
4.37591	0.58374
4.37963	0.59891
4.38335	0.59549
4.38709	0.59359
4.39081	0.6031
4.39453	0.60038
4.39825	0.59531
4.40198	0.58485
4.4057	0.58477
4.40942	0.57953
4.41314	0.56593
4.41688	0.57561
4.4206	0.57244
4.42432	0.56468
4.42804	0.56115
4.43178	0.55537
4.4355	0.56162
4.43921	0.5586
4.44295	0.55953
4.44667	0.55645
4.45039	0.55333
4.45411	0.55714
4.45784	0.55997
4.46156	0.56411
4.46528	0.56547
4.46899	0.56897
4.47273	0.57613
4.47645	0.5825
4.48017	0.60345
4.48388	0.60298
4.48762	0.59418
4.49134	0.59579
4.49505	0.60108
4.49877	0.60386
4.5025	0.60425
4.50622	0.59874
4.50994	0.59972
4.51367	0.5991
4.51739	0.60577
4.5211	0.61211
4.52482	0.61895
4.52855	0.6265
4.53227	0.62664
4.53598	0.62531
4.5397	0.64321
4.54343	0.65456
4.54715	0.63972
4.55086	0.64108
4.55458	0.65106
4.55831	0.64131
4.56202	0.64033
4.56574	0.6587
4.56945	0.65601
4.57318	0.64699
4.5769	0.63433
4.58061	0.64099
4.58434	0.63484
4.58806	0.63005
4.59177	0.63866
4.59548	0.6426
4.59922	0.63445
4.60293	0.63883
4.60664	0.65097
4.61035	0.66047
4.61409	0.66524
4.6178	0.6661
4.62151	0.67439
4.62522	0.66736
4.62895	0.65712
4.63266	0.6656
4.63638	0.67414
4.64009	0.68295
4.64382	0.6896
4.64753	0.70015
4.65124	0.71853
4.65497	0.7205
4.65868	0.73503
4.66239	0.73969
4.6661	0.75749
4.66983	0.758
4.67354	0.75909
4.67725	0.76019
4.68096	0.77057
4.68469	0.77439
4.6884	0.77333
4.69211	0.77466
4.69582	0.78869
4.69955	0.7701
4.70326	0.78094
4.70697	0.78202
4.71068	0.81065
4.7144	0.81121
4.71811	0.80858
4.72182	0.83187
4.72555	0.84621
4.72926	0.85418
4.73296	0.87723
4.73667	0.90256
4.7404	0.92487
4.74411	0.925
4.74781	0.93717
4.75152	0.95623
4.75525	0.96537
4.75895	0.96647
4.76266	0.98723
4.76637	1.00564
4.77009	1.01458
4.7738	1.03855
4.77751	1.06545
4.78121	1.09972
4.78494	1.11984
4.78864	1.13621
4.79235	1.17475
4.79608	1.21002
4.79978	1.24027
4.80349	1.26035
4.80719	1.28295
4.81092	1.30488
4.81462	1.33165
4.81833	1.38348
4.82203	1.43471
4.82575	1.49039
